Customer_ID,Total_Orders,Total_Revenue,Total_Profit,Avg_Discount,Avg_Age,Total_Quantity,Segment,Segment_Label
C1086,4,2898.1,590.72,0.1675,48.75,9.0,0,Low Value
C1087,7,3315.68,741.47,0.1457142857142857,36.0,17.0,2,Mid Value
C1088,2,2626.09,582.75,0.185,52.0,6.0,0,Low Value
C1089,6,5202.32,868.74,0.13833333333333334,44.333333333333336,15.0,2,Mid Value
C1090,5,7593.89,2031.15,0.16799999999999998,46.0,17.0,2,Mid Value
C1091,4,6132.28,1514.5900000000001,0.2375,61.25,13.0,2,Mid Value
C1092,7,9274.98,1728.61,0.14714285714285716,47.42857142857143,20.0,1,High Value
C1093,5,3976.18,1016.4399999999999,0.22000000000000003,46.8,11.0,2,Mid Value
C1094,8,13822.35,2474.2799999999997,0.115,46.625,23.0,1,High Value
C1095,6,8050.24,1443.91,0.16666666666666666,39.666666666666664,19.0,2,Mid Value
C1096,5,3985.2000000000003,986.79,0.194,37.8,17.0,2,Mid Value
C1097,5,6265.24,1056.86,0.17,47.2,19.0,2,Mid Value
C1098,3,1836.16,411.77,0.18666666666666668,44.666666666666664,14.0,0,Low Value
C1099,3,4543.12,1262.3000000000002,0.12666666666666668,38.0,11.0,2,Mid Value
C1100,4,4996.62,942.13,0.0975,27.25,11.0,2,Mid Value
C1101,3,2729.9700000000003,577.02,0.11,44.666666666666664,12.0,0,Low Value
C1102,1,832.0,225.56,0.11,24.0,1.0,0,Low Value
C1103,4,6065.75,1409.93,0.21250000000000002,42.5,18.0,2,Mid Value
C1104,5,6529.21,1473.17,0.092,41.6,19.0,2,Mid Value
C1105,8,14075.45,3423.16,0.14875,46.625,23.0,1,High Value
C1106,5,9101.73,2133.09,0.13999999999999999,43.4,17.0,1,High Value
C1107,1,447.65,90.67,0.29,35.0,5.0,0,Low Value
C1108,5,3087.01,822.47,0.122,38.8,6.0,0,Low Value
C1109,2,5999.0,977.5899999999999,0.215,48.5,9.0,0,Low Value
C1110,2,1698.17,465.8,0.27,40.5,7.0,0,Low Value
C1111,7,8788.98,1837.59,0.15,46.714285714285715,21.0,1,High Value
C1112,5,5463.25,1162.69,0.12,49.6,12.0,2,Mid Value
C1113,2,4606.5599999999995,1009.3299999999999,0.145,36.0,9.0,0,Low Value
C1114,2,630.95,114.48,0.18,57.5,2.0,0,Low Value
C1115,4,2797.48,460.12,0.155,52.0,8.0,0,Low Value
C1116,4,7815.389999999999,1321.78,0.14250000000000002,54.75,12.0,2,Mid Value
C1117,2,3428.9,611.1300000000001,0.265,50.0,6.0,0,Low Value
C1118,2,1514.6799999999998,291.6,0.19,38.0,5.0,0,Low Value
C1119,6,5206.22,1267.96,0.15333333333333335,43.666666666666664,18.0,2,Mid Value
C1120,2,4219.9,734.52,0.07500000000000001,52.5,8.0,0,Low Value
C1121,3,3302.22,773.45,0.1366666666666667,43.0,9.0,0,Low Value
C1122,3,6526.76,1005.2,0.18000000000000002,38.0,12.0,2,Mid Value
C1123,4,7267.69,1317.07,0.14500000000000002,38.25,15.0,2,Mid Value
C1124,6,5651.57,1466.5700000000002,0.12666666666666668,41.5,16.0,2,Mid Value
C1125,5,9259.23,1896.03,0.148,40.2,18.0,1,High Value
C1126,1,392.71,75.2,0.28,57.0,1.0,0,Low Value
C1127,3,2294.07,595.58,0.12666666666666668,45.0,5.0,0,Low Value
C1128,3,2880.0899999999997,573.41,0.18666666666666668,28.333333333333332,5.0,0,Low Value
C1129,4,9575.93,1881.78,0.1325,33.0,19.0,1,High Value
C1131,3,999.22,189.24,0.10666666666666667,42.666666666666664,5.0,0,Low Value
C1133,1,1254.56,372.02,0.16,43.0,4.0,0,Low Value
C1134,6,12536.67,3250.8700000000003,0.12166666666666666,51.666666666666664,19.0,1,High Value
C1135,2,878.9100000000001,144.3,0.16999999999999998,30.0,6.0,0,Low Value
C1136,1,2801.55,612.52,0.03,21.0,5.0,0,Low Value
C1137,2,6155.12,1756.99,0.16,44.0,10.0,2,Mid Value
C1138,3,779.85,187.20000000000002,0.17333333333333334,32.333333333333336,6.0,0,Low Value
C1139,4,3157.6400000000003,731.26,0.1175,33.5,11.0,2,Mid Value
C1140,4,3675.96,696.67,0.16000000000000003,49.75,13.0,2,Mid Value
C1141,6,8323.58,1987.7199999999998,0.10333333333333333,43.666666666666664,20.0,1,High Value
C1142,4,7824.700000000001,1935.15,0.1725,41.75,13.0,2,Mid Value
C1143,5,2946.63,590.83,0.21600000000000003,41.4,11.0,2,Mid Value
C1144,4,7708.360000000001,1876.66,0.1775,49.5,14.0,2,Mid Value
C1145,4,5149.11,842.64,0.1825,41.75,12.0,2,Mid Value
C1146,5,4443.02,1031.16,0.148,43.4,9.0,2,Mid Value
C1147,6,11561.66,2009.55,0.18833333333333335,50.166666666666664,19.0,1,High Value
C1148,1,3642.54,377.49,0.17,50.0,5.0,0,Low Value
C1149,3,4254.03,1163.77,0.08333333333333333,36.333333333333336,10.0,2,Mid Value
C1150,3,4901.14,1103.24,0.07333333333333335,53.0,9.0,2,Mid Value
C1151,5,5219.65,698.05,0.18,39.0,16.0,2,Mid Value
C1152,6,9178.07,1968.49,0.13,33.666666666666664,20.0,1,High Value
C1153,5,9388.44,2027.8700000000001,0.172,34.6,20.0,1,High Value
C1154,6,12234.51,2616.01,0.15666666666666665,40.333333333333336,19.0,1,High Value
C1155,5,5125.950000000001,1134.98,0.11000000000000001,46.0,18.0,2,Mid Value
C1156,2,438.40999999999997,89.36,0.19,46.0,4.0,0,Low Value
C1157,6,9065.6,2663.97,0.16833333333333333,37.833333333333336,27.0,1,High Value
C1158,2,1215.71,335.85,0.25,38.5,7.0,0,Low Value
C1159,5,7985.6,1487.51,0.11200000000000002,35.4,15.0,2,Mid Value
C1160,1,1423.07,385.77,0.06,49.0,5.0,0,Low Value
C1161,4,5536.89,1291.02,0.21000000000000002,28.75,19.0,2,Mid Value
C1162,4,1782.23,304.71999999999997,0.2125,38.5,5.0,0,Low Value
C1163,6,8068.780000000001,2061.31,0.16,49.0,20.0,1,High Value
C1164,4,4490.02,1058.66,0.16749999999999998,42.0,8.0,2,Mid Value
C1165,7,4640.1,1173.55,0.11142857142857143,44.857142857142854,12.0,2,Mid Value
C1166,6,6310.78,1075.67,0.13333333333333333,45.5,15.0,2,Mid Value
C1167,2,2383.25,689.46,0.25,29.0,5.0,0,Low Value
C1168,3,2724.9300000000003,530.49,0.07666666666666667,43.0,5.0,0,Low Value
C1169,7,9733.87,2778.88,0.12285714285714286,33.57142857142857,23.0,1,High Value
C1170,5,9268.7,1638.92,0.144,42.6,16.0,2,Mid Value
C1171,4,5438.86,1264.71,0.0825,37.25,16.0,2,Mid Value
C1172,3,8068.41,2050.7,0.016666666666666666,41.666666666666664,13.0,2,Mid Value
C1173,4,3891.44,1057.48,0.1525,53.25,8.0,2,Mid Value
C1174,3,4395.11,1265.89,0.15,57.0,11.0,2,Mid Value
C1175,2,2307.5,525.8,0.225,41.0,6.0,0,Low Value
C1176,4,7941.28,1948.96,0.1525,36.0,16.0,2,Mid Value
C1177,2,329.89,82.69,0.15,20.5,2.0,0,Low Value
C1178,6,7861.7,2165.04,0.19999999999999998,40.5,16.0,1,High Value
C1179,5,10576.449999999999,1870.78,0.16999999999999998,58.0,19.0,1,High Value
C1180,2,3422.27,549.55,0.045,47.5,7.0,0,Low Value
C1181,3,4804.59,990.41,0.05333333333333334,46.666666666666664,6.0,0,Low Value
C1182,1,624.72,191.86,0.24,65.0,4.0,0,Low Value
C1183,3,5467.99,860.6400000000001,0.20000000000000004,40.0,10.0,2,Mid Value
C1184,2,881.14,217.33999999999997,0.165,47.5,2.0,0,Low Value
C1185,3,5448.85,1112.65,0.12666666666666668,47.333333333333336,8.0,2,Mid Value
C1186,4,4104.35,703.62,0.125,42.0,11.0,2,Mid Value
C1187,5,8414.22,2100.38,0.12000000000000002,44.4,14.0,2,Mid Value
C1188,3,2397.3199999999997,475.15000000000003,0.12333333333333334,48.333333333333336,6.0,0,Low Value
C1189,2,3888.17,737.42,0.12,31.5,6.0,0,Low Value
C1190,3,3055.95,674.63,0.09000000000000001,35.666666666666664,8.0,0,Low Value
C1191,4,3696.5099999999998,961.1299999999999,0.125,47.0,15.0,2,Mid Value
C1192,1,1107.85,150.17,0.26,19.0,2.0,0,Low Value
C1193,3,3078.5,918.6700000000001,0.11666666666666665,49.333333333333336,8.0,0,Low Value
C1194,6,6157.2,1297.1000000000001,0.08333333333333336,43.333333333333336,21.0,2,Mid Value
C1195,5,4010.05,868.17,0.16,45.8,10.0,2,Mid Value
C1196,3,2885.58,790.69,0.07,43.666666666666664,5.0,0,Low Value
C1197,7,8075.620000000001,2276.9,0.18571428571428572,29.142857142857142,18.0,1,High Value
C1198,3,2657.7,447.97,0.08333333333333333,48.666666666666664,8.0,0,Low Value
C1199,6,7129.79,1423.53,0.13999999999999999,36.333333333333336,15.0,2,Mid Value
C1201,5,7528.429999999999,1357.24,0.13199999999999998,35.2,19.0,2,Mid Value
C1202,6,7889.02,1644.42,0.20333333333333334,48.833333333333336,20.0,1,High Value
C1203,4,7283.1,1726.5500000000002,0.1825,30.5,11.0,2,Mid Value
C1204,3,6864.29,1642.22,0.22666666666666668,38.666666666666664,11.0,2,Mid Value
C1205,3,2411.75,609.21,0.21,23.333333333333332,8.0,0,Low Value
C1206,2,2715.88,679.94,0.125,32.0,7.0,0,Low Value
C1207,3,1242.95,300.38,0.1366666666666667,44.0,6.0,0,Low Value
C1208,4,3303.11,844.47,0.19,41.5,7.0,0,Low Value
C1209,1,385.39,111.07,0.29,36.0,1.0,0,Low Value
C1210,5,6413.51,1270.62,0.11800000000000002,31.6,14.0,2,Mid Value
C1211,1,4248.63,926.82,0.01,39.0,5.0,0,Low Value
C1212,4,3024.49,784.26,0.1775,53.75,10.0,0,Low Value
C1213,5,3053.2999999999997,593.08,0.144,50.6,12.0,2,Mid Value
C1214,6,6960.6,1212.02,0.15666666666666668,39.0,17.0,2,Mid Value
C1215,2,3571.68,997.3000000000001,0.22999999999999998,59.5,7.0,0,Low Value
C1216,4,5867.84,1257.0,0.2175,45.25,17.0,2,Mid Value
C1217,8,14672.31,3216.33,0.08750000000000001,43.375,27.0,1,High Value
C1218,4,4723.35,1107.33,0.1125,48.75,19.0,2,Mid Value
C1219,6,6696.1,1129.73,0.085,44.166666666666664,16.0,2,Mid Value
C1220,4,4962.84,951.44,0.15,46.5,13.0,2,Mid Value
C1221,4,6762.049999999999,1715.05,0.08,39.5,11.0,2,Mid Value
C1222,4,2807.61,651.39,0.10250000000000001,46.5,9.0,0,Low Value
C1223,3,3490.5299999999997,579.93,0.17666666666666667,40.666666666666664,8.0,0,Low Value
C1224,5,5272.57,1606.1,0.13999999999999999,35.6,13.0,2,Mid Value
C1225,4,7224.09,1776.74,0.1,48.0,13.0,2,Mid Value
C1226,4,6172.03,1310.08,0.11,33.5,14.0,2,Mid Value
C1227,7,8497.8,2411.77,0.1842857142857143,41.0,21.0,1,High Value
C1228,6,8775.22,2194.52,0.17,45.666666666666664,16.0,1,High Value
C1229,5,3157.69,626.82,0.13,34.0,12.0,2,Mid Value
C1230,2,823.6199999999999,200.84,0.07,39.0,7.0,0,Low Value
C1231,2,602.95,103.62,0.095,41.0,7.0,0,Low Value
C1232,4,7968.22,2266.28,0.14750000000000002,37.0,13.0,2,Mid Value
C1233,3,6075.48,1564.16,0.08666666666666667,47.0,9.0,2,Mid Value
C1234,5,2891.44,660.15,0.15999999999999998,37.2,14.0,2,Mid Value
C1235,4,5560.6900000000005,1440.54,0.185,44.25,15.0,2,Mid Value
C1236,2,2671.51,763.57,0.04,34.0,6.0,0,Low Value
C1237,4,4099.5599999999995,990.26,0.0825,51.25,11.0,2,Mid Value
C1238,3,1867.54,441.5,0.15,48.0,7.0,0,Low Value
C1239,8,11590.02,2338.91,0.1325,39.25,29.0,1,High Value
C1240,7,8256.44,1649.7,0.18857142857142858,45.714285714285715,18.0,1,High Value
C1241,3,4462.68,1500.57,0.21666666666666667,44.0,10.0,2,Mid Value
C1242,6,10084.58,1822.3999999999999,0.20833333333333334,36.666666666666664,22.0,1,High Value
C1243,4,4366.639999999999,1019.11,0.155,38.75,7.0,2,Mid Value
C1244,7,6787.33,1427.43,0.20714285714285713,37.714285714285715,20.0,1,High Value
C1245,3,2966.24,829.5,0.18999999999999997,38.0,5.0,0,Low Value
C1246,4,4163.23,1071.69,0.1825,40.0,14.0,2,Mid Value
C1247,6,6437.49,1273.8000000000002,0.18500000000000003,39.0,17.0,2,Mid Value
C1248,1,1982.3,617.93,0.04,54.0,5.0,0,Low Value
C1249,6,3404.5,903.47,0.18999999999999997,42.833333333333336,14.0,2,Mid Value
C1250,3,4393.18,907.8100000000001,0.18333333333333335,35.0,7.0,0,Low Value
C1251,4,4984.02,850.79,0.095,54.75,12.0,2,Mid Value
C1252,3,3261.6,1040.86,0.22,42.666666666666664,6.0,0,Low Value
C1253,2,2509.08,412.41,0.255,54.0,6.0,0,Low Value
C1254,5,6838.27,1863.8899999999999,0.12,31.4,15.0,2,Mid Value
C1255,4,5591.87,989.8400000000001,0.07250000000000001,47.0,9.0,2,Mid Value
C1256,7,4797.31,891.7,0.14857142857142858,45.0,17.0,2,Mid Value
C1257,3,6024.35,1013.27,0.18666666666666665,49.0,12.0,2,Mid Value
C1258,9,14342.31,2292.45,0.13111111111111112,52.22222222222222,27.0,1,High Value
C1259,1,905.35,114.31,0.2,35.0,3.0,0,Low Value
C1260,3,6891.09,1124.1699999999998,0.20333333333333334,32.0,12.0,2,Mid Value
C1261,5,3118.66,755.64,0.10200000000000001,48.4,11.0,2,Mid Value
C1262,5,11036.22,2293.5299999999997,0.064,38.6,17.0,1,High Value
C1263,3,4063.25,604.55,0.21333333333333335,33.333333333333336,10.0,0,Low Value
C1264,7,5937.42,1381.87,0.22428571428571428,32.142857142857146,25.0,1,High Value
C1265,3,3646.8,893.89,0.09333333333333334,27.333333333333332,8.0,0,Low Value
C1266,6,9759.65,1940.51,0.17166666666666666,42.166666666666664,23.0,1,High Value
C1267,5,6796.14,1320.01,0.09,42.8,14.0,2,Mid Value
C1268,2,951.65,197.6,0.12,23.0,2.0,0,Low Value
C1269,5,7293.3,1715.38,0.18,36.8,13.0,2,Mid Value
C1270,1,630.47,68.16,0.04,58.0,1.0,0,Low Value
C1271,2,2417.08,324.32000000000005,0.26,46.0,5.0,0,Low Value
C1272,5,7435.900000000001,1691.5,0.11599999999999999,50.6,16.0,2,Mid Value
C1273,3,7453.98,1790.03,0.21333333333333335,36.333333333333336,13.0,2,Mid Value
C1274,5,4577.96,536.73,0.16799999999999998,44.8,18.0,2,Mid Value
C1275,3,7570.85,2021.8600000000001,0.12,49.333333333333336,11.0,2,Mid Value
C1276,5,6650.8099999999995,1961.25,0.096,52.2,21.0,1,High Value
C1277,2,1926.76,210.76,0.16,57.0,5.0,0,Low Value
C1278,2,3983.16,917.92,0.175,56.5,8.0,0,Low Value
C1279,6,6052.66,1395.57,0.14666666666666667,42.166666666666664,22.0,2,Mid Value
C1280,5,5129.99,1050.12,0.13,31.4,10.0,2,Mid Value
C1281,7,6068.639999999999,1003.73,0.13,42.285714285714285,16.0,2,Mid Value
C1282,4,6129.73,1073.86,0.1775,42.5,17.0,2,Mid Value
C1283,5,3265.9300000000003,845.29,0.186,41.4,19.0,2,Mid Value
C1284,2,2480.41,619.76,0.03,32.0,3.0,0,Low Value
C1285,8,13084.369999999999,2685.89,0.13,40.25,27.0,1,High Value
C1286,3,4749.53,1376.06,0.04,44.333333333333336,9.0,2,Mid Value
C1287,8,5711.68,1566.02,0.135,48.0,18.0,1,High Value
C1289,6,5117.91,923.26,0.15166666666666667,36.333333333333336,12.0,2,Mid Value
C1290,7,10254.880000000001,2438.43,0.12000000000000001,41.42857142857143,20.0,1,High Value
C1291,5,7815.509999999999,1028.74,0.22800000000000004,44.2,19.0,2,Mid Value
C1292,2,445.15999999999997,135.41,0.135,41.0,2.0,0,Low Value
C1293,5,6567.75,1501.79,0.11400000000000002,58.4,11.0,2,Mid Value
C1294,1,160.66,25.68,0.11,34.0,2.0,0,Low Value
C1295,4,3013.67,700.6500000000001,0.23249999999999998,39.5,13.0,2,Mid Value
C1296,6,12875.01,2896.5299999999997,0.10166666666666667,51.166666666666664,22.0,1,High Value
C1297,2,4209.52,1047.02,0.14,47.5,6.0,0,Low Value
C1298,5,8438.71,1937.82,0.14,44.6,17.0,1,High Value
C1299,10,20461.87,5157.29,0.13,39.7,34.0,1,High Value
C1300,7,5957.07,1047.1,0.13999999999999999,41.285714285714285,16.0,2,Mid Value
C1301,3,4387.44,1172.27,0.24333333333333332,41.666666666666664,9.0,0,Low Value
C1302,3,2145.04,575.53,0.23,32.666666666666664,9.0,0,Low Value
C1303,3,4563.42,857.41,0.09999999999999999,37.666666666666664,8.0,0,Low Value
C1304,5,5104.17,922.61,0.188,32.0,17.0,2,Mid Value
C1305,2,4473.88,1089.51,0.05,42.0,7.0,0,Low Value
C1306,2,1710.5,386.94,0.15,40.0,4.0,0,Low Value
C1307,5,4042.85,1042.77,0.18,34.0,17.0,2,Mid Value
C1308,3,4976.84,1232.7799999999997,0.19333333333333336,55.0,10.0,2,Mid Value
C1309,6,7043.299999999999,1697.38,0.19666666666666666,39.5,22.0,1,High Value
C1310,4,5254.99,1155.54,0.16999999999999998,46.75,11.0,2,Mid Value
C1311,3,1418.35,329.13,0.18666666666666668,37.0,5.0,0,Low Value
C1312,4,5318.18,1212.98,0.2075,49.5,14.0,2,Mid Value
C1313,5,9863.630000000001,3030.08,0.076,37.4,15.0,1,High Value
C1314,2,3101.6,625.72,0.08499999999999999,47.0,4.0,0,Low Value
C1315,8,13774.35,3868.9799999999996,0.18000000000000002,42.625,27.0,1,High Value
C1316,2,2279.71,411.4,0.18,35.5,4.0,0,Low Value
C1317,3,5384.549999999999,1175.65,0.17333333333333334,53.666666666666664,12.0,2,Mid Value
C1318,4,5800.52,1768.6100000000001,0.15499999999999997,36.75,12.0,2,Mid Value
C1319,8,12529.960000000001,2137.52,0.1625,40.375,34.0,1,High Value
C1320,1,2159.25,404.91,0.01,19.0,3.0,0,Low Value
C1321,3,4410.450000000001,786.71,0.2333333333333333,43.666666666666664,14.0,2,Mid Value
C1322,4,7681.55,2025.48,0.185,44.5,13.0,2,Mid Value
C1323,3,957.99,221.46,0.13333333333333333,40.666666666666664,3.0,0,Low Value
C1324,1,525.79,180.66,0.19,47.0,2.0,0,Low Value
C1325,4,5516.11,1511.36,0.1125,44.0,13.0,2,Mid Value
C1326,3,1861.04,464.38,0.15,44.0,4.0,0,Low Value
C1327,3,2094.18,397.23,0.14333333333333334,32.666666666666664,5.0,0,Low Value
C1328,4,6269.2699999999995,1096.04,0.18,43.5,15.0,2,Mid Value
C1329,2,883.3499999999999,225.49,0.07500000000000001,42.5,3.0,0,Low Value
C1330,6,3451.68,671.9200000000001,0.25,44.666666666666664,10.0,2,Mid Value
C1331,1,732.82,98.19,0.3,50.0,3.0,0,Low Value
C1332,2,3955.59,725.51,0.21500000000000002,35.5,8.0,0,Low Value
C1334,3,5206.43,808.5600000000001,0.24333333333333332,49.666666666666664,11.0,2,Mid Value
C1335,1,1221.97,395.82,0.21,58.0,5.0,0,Low Value
C1336,2,3867.2400000000002,868.6999999999999,0.155,21.5,7.0,0,Low Value
C1337,2,2505.49,829.3199999999999,0.215,52.5,4.0,0,Low Value
C1338,7,13502.79,2816.0299999999997,0.1142857142857143,48.857142857142854,22.0,1,High Value
C1339,1,1426.75,288.07,0.23,48.0,2.0,0,Low Value
C1340,5,5843.35,1674.4499999999998,0.156,34.8,14.0,2,Mid Value
C1342,2,1052.55,263.86,0.14500000000000002,58.5,4.0,0,Low Value
C1343,2,1113.3600000000001,364.13,0.16,40.5,4.0,0,Low Value
C1344,4,2981.12,785.19,0.22749999999999998,40.75,6.0,0,Low Value
C1345,2,1015.23,135.77,0.08499999999999999,46.5,7.0,0,Low Value
C1346,5,3167.04,929.57,0.09,45.8,11.0,2,Mid Value
C1347,3,1102.99,200.08,0.20333333333333334,50.0,5.0,0,Low Value
C1348,6,6138.26,1326.15,0.19499999999999998,46.666666666666664,16.0,2,Mid Value
C1349,4,2112.77,468.80999999999995,0.1725,37.5,7.0,0,Low Value
C1350,4,4345.65,998.37,0.1225,45.0,12.0,2,Mid Value
C1351,3,4710.33,1048.03,0.1366666666666667,36.666666666666664,8.0,0,Low Value
C1353,6,10212.5,2398.31,0.10666666666666667,35.333333333333336,17.0,1,High Value
C1354,3,1387.42,306.6,0.14666666666666667,27.666666666666668,8.0,0,Low Value
C1355,10,11163.03,2367.6,0.20600000000000002,38.0,31.0,1,High Value
C1356,4,5090.429999999999,1314.58,0.175,39.75,12.0,2,Mid Value
C1357,5,11267.72,2356.79,0.072,34.8,15.0,1,High Value
C1358,6,8421.95,1886.56,0.15166666666666667,50.333333333333336,17.0,1,High Value
C1359,6,11152.03,2220.47,0.14833333333333334,31.666666666666668,18.0,1,High Value
C1360,8,4507.28,1198.12,0.21,39.125,16.0,2,Mid Value
C1361,5,4854.55,988.36,0.162,31.6,15.0,2,Mid Value
C1362,2,2210.76,532.76,0.245,35.0,8.0,0,Low Value
C1363,8,6174.43,1684.31,0.13625,39.875,21.0,1,High Value
C1364,7,8548.1,1620.95,0.14714285714285716,41.0,19.0,1,High Value
C1365,5,6065.79,954.79,0.134,58.0,17.0,2,Mid Value
C1366,3,5586.65,1012.05,0.09999999999999999,25.333333333333332,9.0,2,Mid Value
C1367,10,7874.97,1182.42,0.155,38.8,27.0,1,High Value
C1368,3,3248.3599999999997,696.89,0.2333333333333333,46.0,9.0,0,Low Value
C1369,3,6636.27,2045.1499999999999,0.22666666666666668,32.666666666666664,12.0,2,Mid Value
C1370,3,2740.95,537.64,0.09000000000000001,42.0,6.0,0,Low Value
C1371,3,3564.2,662.38,0.08,41.666666666666664,11.0,0,Low Value
C1372,4,5593.6,1629.56,0.175,38.5,11.0,2,Mid Value
C1373,5,3570.4800000000005,859.5999999999999,0.188,45.4,10.0,2,Mid Value
C1374,4,3817.17,862.1600000000001,0.125,37.75,12.0,2,Mid Value
C1375,2,3740.3100000000004,1181.62,0.07,37.0,7.0,0,Low Value
C1376,1,508.61,146.51,0.24,58.0,2.0,0,Low Value
C1377,1,601.4,133.48,0.04,52.0,1.0,0,Low Value
C1378,4,8267.98,2112.3,0.065,50.25,15.0,2,Mid Value
C1379,4,4065.11,729.49,0.14500000000000002,45.75,13.0,2,Mid Value
C1380,8,12293.82,2966.2599999999998,0.1225,42.625,26.0,1,High Value
C1381,8,7218.16,1681.06,0.18375,37.875,21.0,1,High Value
C1382,3,2630.93,732.76,0.16333333333333333,45.333333333333336,11.0,0,Low Value
C1383,4,6308.73,1467.58,0.11000000000000001,50.25,11.0,2,Mid Value
C1384,3,4202.52,977.01,0.08,50.333333333333336,12.0,2,Mid Value
C1385,3,2400.95,542.82,0.11666666666666668,40.0,10.0,0,Low Value
C1386,4,5757.68,1602.8200000000002,0.14500000000000002,38.5,10.0,2,Mid Value
C1387,3,5186.66,1095.5,0.09666666666666668,45.333333333333336,8.0,2,Mid Value
C1388,8,10935.07,2609.1600000000003,0.17625,44.75,21.0,1,High Value
C1389,10,17949.75,4490.09,0.14200000000000002,46.0,43.0,1,High Value
C1390,3,1261.8,321.08,0.12666666666666668,33.333333333333336,3.0,0,Low Value
C1391,5,3453.24,649.4100000000001,0.154,36.4,14.0,2,Mid Value
C1392,4,8634.78,1964.55,0.07250000000000001,40.25,16.0,2,Mid Value
C1393,4,4112.0,1132.13,0.08,44.75,8.0,2,Mid Value
C1394,2,1892.02,591.9499999999999,0.165,40.0,6.0,0,Low Value
C1395,2,4485.719999999999,582.59,0.20500000000000002,40.0,6.0,0,Low Value
C1396,4,9238.8,1577.26,0.195,34.5,14.0,2,Mid Value
C1397,5,10254.58,3210.2799999999997,0.08600000000000001,33.0,16.0,1,High Value
C1398,2,2215.67,499.33000000000004,0.2,48.0,5.0,0,Low Value
C1399,2,1033.35,333.32,0.10500000000000001,43.5,7.0,0,Low Value
C1400,5,3010.2200000000003,800.3299999999999,0.134,38.6,11.0,2,Mid Value
C1401,4,6019.96,1751.44,0.1175,50.5,14.0,2,Mid Value
C1402,7,11529.19,2729.09,0.16714285714285712,42.857142857142854,22.0,1,High Value
C1403,4,8903.81,2313.2400000000002,0.1925,46.5,17.0,1,High Value
C1404,5,5791.6,1365.85,0.21800000000000003,45.4,14.0,2,Mid Value
C1405,2,1636.62,278.68,0.14,56.0,3.0,0,Low Value
C1406,8,8770.76,1894.95,0.13,46.125,26.0,1,High Value
C1407,4,11299.42,2900.21,0.1325,45.5,19.0,1,High Value
C1408,6,5208.88,1054.1,0.13499999999999998,33.833333333333336,13.0,2,Mid Value
C1409,2,4997.33,1054.44,0.195,31.5,8.0,0,Low Value
C1410,5,5372.63,1348.0700000000002,0.194,39.0,16.0,2,Mid Value
C1411,6,5049.13,1275.45,0.19999999999999998,44.5,24.0,2,Mid Value
C1412,5,8373.199999999999,1908.73,0.13599999999999998,50.0,14.0,2,Mid Value
C1413,8,6339.06,883.45,0.11624999999999999,37.25,17.0,2,Mid Value
C1414,3,1769.8899999999999,348.09999999999997,0.20000000000000004,43.666666666666664,7.0,0,Low Value
C1415,4,2900.3,665.48,0.1675,40.5,8.0,0,Low Value
C1416,1,1447.86,415.07,0.09,33.0,5.0,0,Low Value
C1417,6,3307.88,968.4000000000001,0.18833333333333332,41.5,15.0,2,Mid Value
C1418,3,3061.85,742.22,0.21666666666666667,36.666666666666664,9.0,0,Low Value
C1419,3,2878.5699999999997,798.42,0.2066666666666667,43.666666666666664,10.0,0,Low Value
C1421,3,6056.01,1219.0100000000002,0.11,30.333333333333332,12.0,2,Mid Value
C1422,7,11265.25,2268.62,0.13857142857142857,48.285714285714285,26.0,1,High Value
C1423,7,8986.43,2477.92,0.22428571428571428,46.0,21.0,1,High Value
C1424,7,5766.139999999999,1000.9200000000001,0.19714285714285712,34.142857142857146,16.0,2,Mid Value
C1425,3,1146.56,207.48999999999998,0.18000000000000002,59.0,7.0,0,Low Value
C1426,3,4454.23,826.25,0.06666666666666667,37.0,13.0,2,Mid Value
C1427,4,3514.37,838.23,0.1275,44.25,10.0,2,Mid Value
C1428,4,7377.12,2121.49,0.1875,45.25,15.0,2,Mid Value
C1429,4,5976.91,1045.88,0.1,50.75,18.0,2,Mid Value
C1430,5,2920.81,719.33,0.12,40.8,10.0,2,Mid Value
C1431,4,5028.639999999999,875.29,0.135,38.5,13.0,2,Mid Value
C1433,5,5008.8,1070.38,0.11399999999999999,42.2,8.0,2,Mid Value
C1434,3,3390.34,666.8199999999999,0.22666666666666666,45.666666666666664,15.0,2,Mid Value
C1435,3,7895.19,1251.3600000000001,0.14666666666666667,37.666666666666664,14.0,2,Mid Value
C1436,3,2914.99,735.24,0.21,25.0,9.0,0,Low Value
C1437,4,1412.5,372.89,0.2025,44.75,7.0,0,Low Value
C1438,4,5928.84,1145.91,0.16249999999999998,40.75,12.0,2,Mid Value
C1439,5,7284.15,1658.96,0.122,51.0,19.0,2,Mid Value
C1440,4,3292.46,625.51,0.16,46.75,13.0,2,Mid Value
C1441,5,10825.289999999999,2259.92,0.09,52.2,19.0,1,High Value
C1442,8,16516.79,4656.0,0.1125,42.0,26.0,1,High Value
C1443,3,5285.3,863.0400000000001,0.22666666666666666,25.333333333333332,12.0,2,Mid Value
C1444,1,2539.23,362.07,0.0,49.0,3.0,0,Low Value
C1445,1,1092.56,283.54,0.11,49.0,2.0,0,Low Value
C1446,5,5990.26,1236.82,0.168,37.2,18.0,2,Mid Value
C1447,3,4796.62,938.79,0.06999999999999999,37.0,10.0,2,Mid Value
